,file,sex,file.num,days.spider.starved,age,humidity,pop,rec.time,temp,time.stamp,code,event,state,state.event,strike,pred.state,chasing
1384,10_2_12_b1f.csv,female,3,N/A,5,N/A,FVW,1047,22,1591088,f,fly,run,fly,0,far,0
1385,10_2_12_b1f.csv,female,3,N/A,5,N/A,FVW,1047,22,1596057,b,pause,run,pause,0,far,0
1386,10_2_12_b1f.csv,female,3,N/A,5,N/A,FVW,1047,22,1596964,r,0,run,run,0,far,0
1387,10_2_12_b1f.csv,female,3,N/A,5,N/A,FVW,1047,22,1597760,f,fly,run,fly,0,far,0
1388,10_2_12_b1f.csv,female,3,N/A,5,N/A,FVW,1047,22,1603151,g,0,groom,groom,0,far,0
1389,10_2_12_b1f.csv,female,3,N/A,5,N/A,FVW,1047,22,1612058,w,0,walk,walk,0,far,0
1390,10_2_12_b1f.csv,female,3,N/A,5,N/A,FVW,1047,22,1615011,6,0,walk,walk,0,far,chase
1391,10_2_12_b1f.csv,female,3,N/A,5,N/A,FVW,1047,22,1617465,y,ab_lift,walk,ab_lift,0,far,chase
1392,10_2_12_b1f.csv,female,3,N/A,5,N/A,FVW,1047,22,1619152,y,ab_lift,walk,ab_lift,0,far,chase
1393,10_2_12_b1f.csv,female,3,N/A,5,N/A,FVW,1047,22,1621152,y,ab_lift,walk,ab_lift,0,far,chase
1394,10_2_12_b1f.csv,female,3,N/A,5,N/A,FVW,1047,22,1623356,y,ab_lift,walk,ab_lift,0,far,chase
1395,10_2_12_b1f.csv,female,3,N/A,5,N/A,FVW,1047,22,1624027,y,ab_lift,walk,ab_lift,0,far,chase
1396,10_2_12_b1f.csv,female,3,N/A,5,N/A,FVW,1047,22,1626762,y,ab_lift,walk,ab_lift,0,far,chase
1397,10_2_12_b1f.csv,female,3,N/A,5,N/A,FVW,1047,22,1629668,j,jump,walk,jump,0,far,chase
1398,10_2_12_b1f.csv,female,3,N/A,5,N/A,FVW,1047,22,1632684,7,0,walk,walk,0,far,chase
1399,10_2_12_b1f.csv,female,3,N/A,5,N/A,FVW,1047,22,1643340,s,0,stop,stop,0,far,0
1400,10_2_12_b1f.csv,female,3,N/A,5,N/A,FVW,1047,22,1670404,f,fly,stop,fly,0,far,0
1401,10_2_12_b1f.csv,female,3,N/A,5,N/A,FVW,1047,22,1672201,3,0,stop,stop,0,close,0
1402,10_2_12_b1f.csv,female,3,N/A,5,N/A,FVW,1047,22,1674420,w,0,walk,walk,0,close,0
1403,10_2_12_b1f.csv,female,3,N/A,5,N/A,FVW,1047,22,1688358,s,0,stop,stop,0,close,0
1404,10_2_12_b1f.csv,female,3,N/A,5,N/A,FVW,1047,22,1691811,f,fly,stop,fly,0,close,0
1405,10_2_12_b1f.csv,female,3,N/A,5,N/A,FVW,1047,22,1693249,j,jump,stop,jump,0,close,0
1406,10_2_12_b1f.csv,female,3,N/A,5,N/A,FVW,1047,22,1694827,2,0,stop,stop,strike,close,0
1407,10_2_12_b1f.csv,female,3,N/A,5,N/A,FVW,1047,22,1700781,s,0,stop,stop,0,close,0
1408,10_2_12_b1f.csv,female,3,N/A,5,N/A,FVW,1047,22,1701718,4,0,stop,stop,0,far,0
1409,10_2_12_b1f.csv,female,3,N/A,5,N/A,FVW,1047,22,1792848,3,0,stop,stop,0,close,0
1410,10_2_12_b1f.csv,female,3,N/A,5,N/A,FVW,1047,22,1806974,2,0,stop,stop,strike,close,0
1411,10_2_12_b1f.csv,female,3,N/A,5,N/A,FVW,1047,22,1811005,f,fly,stop,fly,0,close,0
1412,10_2_12_b1f.csv,female,3,N/A,5,N/A,FVW,1047,22,1812443,f,fly,stop,fly,0,close,0
1413,10_2_12_b1f.csv,female,3,N/A,5,N/A,FVW,1047,22,1818521,s,0,stop,stop,0,close,0
1414,10_2_12_b1f.csv,female,3,N/A,5,N/A,FVW,1047,22,1826428,EOF,end_trial,stop,end_trial,0,close,0
1415,10_30_12_a1m.csv,male,13,N/A,5,39%,FVW,1048,22,9453,g,0,groom,groom,0,0,0
1416,10_30_12_a1m.csv,male,13,N/A,5,39%,FVW,1048,22,11704,w,0,walk,walk,0,0,0
1417,10_30_12_a1m.csv,male,13,N/A,5,39%,FVW,1048,22,49362,h,0,timeout,timeout,0,0,0
1418,10_30_12_a1m.csv,male,13,N/A,5,39%,FVW,1048,22,55050,r,0,run,run,0,0,0
1419,10_30_12_a1m.csv,male,13,N/A,5,39%,FVW,1048,22,59753,g,0,groom,groom,0,0,0
1420,10_30_12_a1m.csv,male,13,N/A,5,39%,FVW,1048,22,99801,r,0,run,run,0,0,0
1421,10_30_12_a1m.csv,male,13,N/A,5,39%,FVW,1048,22,104255,g,0,groom,groom,0,0,0
1422,10_30_12_a1m.csv,male,13,N/A,5,39%,FVW,1048,22,602327,1,0,groom,groom,0,far,0
1423,10_30_12_a1m.csv,male,13,N/A,5,39%,FVW,1048,22,610358,r,0,run,run,0,far,0
1424,10_30_12_a1m.csv,male,13,N/A,5,39%,FVW,1048,22,618858,y,ab_lift,run,ab_lift,0,far,0
1425,10_30_12_a1m.csv,male,13,N/A,5,39%,FVW,1048,22,619358,y,ab_lift,run,ab_lift,0,far,0
1426,10_30_12_a1m.csv,male,13,N/A,5,39%,FVW,1048,22,621374,y,ab_lift,run,ab_lift,0,far,0
1427,10_30_12_a1m.csv,male,13,N/A,5,39%,FVW,1048,22,622077,y,ab_lift,run,ab_lift,0,far,0
1428,10_30_12_a1m.csv,male,13,N/A,5,39%,FVW,1048,22,642657,h,0,timeout,timeout,0,far,0
1429,10_30_12_a1m.csv,male,13,N/A,5,39%,FVW,1048,22,644157,i,turn,timeout,turn,0,far,0
1430,10_30_12_a1m.csv,male,13,N/A,5,39%,FVW,1048,22,646501,y,ab_lift,timeout,ab_lift,0,far,0
1431,10_30_12_a1m.csv,male,13,N/A,5,39%,FVW,1048,22,654939,y,ab_lift,timeout,ab_lift,0,far,0
1432,10_30_12_a1m.csv,male,13,N/A,5,39%,FVW,1048,22,655377,y,ab_lift,timeout,ab_lift,0,far,0
1433,10_30_12_a1m.csv,male,13,N/A,5,39%,FVW,1048,22,658986,w,0,walk,walk,0,far,0
1434,10_30_12_a1m.csv,male,13,N/A,5,39%,FVW,1048,22,660393,r,0,run,run,0,far,0
1435,10_30_12_a1m.csv,male,13,N/A,5,39%,FVW,1048,22,661158,y,ab_lift,run,ab_lift,0,far,0
1436,10_30_12_a1m.csv,male,13,N/A,5,39%,FVW,1048,22,663486,3,0,run,run,0,close,0
1437,10_30_12_a1m.csv,male,13,N/A,5,39%,FVW,1048,22,664049,y,ab_lift,run,ab_lift,0,close,0
1438,10_30_12_a1m.csv,male,13,N/A,5,39%,FVW,1048,22,664955,w,0,walk,walk,0,close,0
1439,10_30_12_a1m.csv,male,13,N/A,5,39%,FVW,1048,22,666752,y,ab_lift,walk,ab_lift,0,close,0
1440,10_30_12_a1m.csv,male,13,N/A,5,39%,FVW,1048,22,667299,y,ab_lift,walk,ab_lift,0,close,0
1441,10_30_12_a1m.csv,male,13,N/A,5,39%,FVW,1048,22,668737,y,ab_lift,walk,ab_lift,0,close,0
1442,10_30_12_a1m.csv,male,13,N/A,5,39%,FVW,1048,22,669440,y,ab_lift,walk,ab_lift,0,close,0
1443,10_30_12_a1m.csv,male,13,N/A,5,39%,FVW,1048,22,685393,2,0,walk,walk,strike,close,0
1444,10_30_12_a1m.csv,male,13,N/A,5,39%,FVW,1048,22,687253,j,jump,walk,jump,0,close,0
1445,10_30_12_a1m.csv,male,13,N/A,5,39%,FVW,1048,22,688862,4,0,walk,walk,0,far,0
1446,10_30_12_a1m.csv,male,13,N/A,5,39%,FVW,1048,22,691769,w,0,walk,walk,0,far,0
1447,10_30_12_a1m.csv,male,13,N/A,5,39%,FVW,1048,22,693035,j,jump,walk,jump,0,far,0
1448,10_30_12_a1m.csv,male,13,N/A,5,39%,FVW,1048,22,695316,b,pause,walk,pause,0,far,0
1449,10_30_12_a1m.csv,male,13,N/A,5,39%,FVW,1048,22,696879,j,jump,walk,jump,0,far,0
1450,10_30_12_a1m.csv,male,13,N/A,5,39%,FVW,1048,22,698222,3,0,walk,walk,0,close,0
1451,10_30_12_a1m.csv,male,13,N/A,5,39%,FVW,1048,22,701426,z,capture,walk,capture,0,close,0
1452,10_30_12_a1m.csv,male,13,N/A,5,39%,FVW,1048,22,702473,EOF,end_trial,walk,end_trial,0,close,0
1453,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,2875,f,fly,walk,fly,0,0,0
1454,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,4203,f,fly,walk,fly,0,0,0
1455,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,6906,w,0,walk,walk,0,0,0
1456,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,10172,i,turn,walk,turn,0,0,0
1457,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,25079,e,0,inch,inch,0,0,0
1458,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,55503,y,ab_lift,inch,ab_lift,0,0,0
1459,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,55862,y,ab_lift,inch,ab_lift,0,0,0
1460,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,56534,y,ab_lift,inch,ab_lift,0,0,0
1461,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,58534,y,ab_lift,inch,ab_lift,0,0,0
1462,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,59550,y,ab_lift,inch,ab_lift,0,0,0
1463,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,65034,y,ab_lift,inch,ab_lift,0,0,0
1464,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,65472,y,ab_lift,inch,ab_lift,0,0,0
1465,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,78972,y,ab_lift,inch,ab_lift,0,0,0
1466,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,81785,y,ab_lift,inch,ab_lift,0,0,0
1467,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,86723,g,0,groom,groom,0,0,0
1468,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,92973,w,0,walk,walk,0,0,0
1469,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,93739,y,ab_lift,walk,ab_lift,0,0,0
1470,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,94145,y,ab_lift,walk,ab_lift,0,0,0
1471,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,95036,y,ab_lift,walk,ab_lift,0,0,0
1472,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,96364,y,ab_lift,walk,ab_lift,0,0,0
1473,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,113771,y,ab_lift,walk,ab_lift,0,0,0
1474,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,115662,y,ab_lift,walk,ab_lift,0,0,0
1475,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,116662,y,ab_lift,walk,ab_lift,0,0,0
1476,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,117677,y,ab_lift,walk,ab_lift,0,0,0
1477,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,119646,y,ab_lift,walk,ab_lift,0,0,0
1478,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,122021,y,ab_lift,walk,ab_lift,0,0,0
1479,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,123834,y,ab_lift,walk,ab_lift,0,0,0
1480,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,124818,y,ab_lift,walk,ab_lift,0,0,0
1481,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,125678,y,ab_lift,walk,ab_lift,0,0,0
1482,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,126959,y,ab_lift,walk,ab_lift,0,0,0
1483,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,129569,y,ab_lift,walk,ab_lift,0,0,0
1484,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,145226,y,ab_lift,walk,ab_lift,0,0,0
1485,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,145616,y,ab_lift,walk,ab_lift,0,0,0
1486,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,147382,g,0,groom,groom,0,0,0
1487,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,157304,w,0,walk,walk,0,0,0
1488,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,160211,g,0,groom,groom,0,0,0
1489,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,175008,w,0,walk,walk,0,0,0
1490,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,186400,e,0,inch,inch,0,0,0
1491,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,197447,g,0,groom,groom,0,0,0
1492,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,280107,e,0,inch,inch,0,0,0
1493,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,293342,g,0,groom,groom,0,0,0
1494,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,346423,e,0,inch,inch,0,0,0
1495,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,350127,i,turn,inch,turn,0,0,0
1496,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,355049,i,turn,inch,turn,0,0,0
1497,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,362127,i,turn,inch,turn,0,0,0
1498,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,365112,y,ab_lift,inch,ab_lift,0,0,0
1499,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,365409,y,ab_lift,inch,ab_lift,0,0,0
1500,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,373440,w,0,walk,walk,0,0,0
1501,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,378862,g,0,groom,groom,0,0,0
1502,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,606843,w,0,walk,walk,0,0,0
1503,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,635125,h,0,timeout,timeout,0,0,0
1504,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,662924,g,0,groom,groom,0,0,0
1505,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,778554,1,0,groom,groom,0,far,0
1506,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,786040,w,0,walk,walk,0,far,0
1507,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,788728,3,0,walk,walk,0,close,0
1508,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,789634,b,pause,walk,pause,0,close,0
1509,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,791712,3,0,walk,walk,0,close,0
1510,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,792775,y,ab_lift,walk,ab_lift,0,close,0
1511,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,794212,i,turn,walk,turn,0,close,0
1512,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,796353,e,0,inch,inch,0,close,0
1513,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,808775,g,0,groom,groom,0,close,0
1514,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,813010,w,0,walk,walk,0,close,0
1515,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,814432,y,ab_lift,walk,ab_lift,0,close,0
1516,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,819167,4,0,walk,walk,0,far,0
1517,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,821557,y,ab_lift,walk,ab_lift,0,far,0
1518,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,823761,y,ab_lift,walk,ab_lift,0,far,0
1519,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,828261,y,ab_lift,walk,ab_lift,0,far,0
1520,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,835230,g,0,groom,groom,0,far,0
1521,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,840090,w,0,walk,walk,0,far,0
1522,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,842324,e,0,inch,inch,0,far,0
1523,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,844543,y,ab_lift,inch,ab_lift,0,far,0
1524,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,859699,b,pause,inch,pause,0,far,0
1525,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,861215,e,0,inch,inch,0,far,0
1526,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,884247,3,0,inch,inch,0,close,0
1527,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,890263,j,jump,inch,jump,0,close,0
1528,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,893576,2,0,inch,inch,strike,close,0
1529,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,895248,f,fly,inch,fly,0,close,0
1530,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,896748,4,0,inch,inch,0,far,0
1531,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,897920,f,fly,inch,fly,0,far,0
1532,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,899373,f,fly,inch,fly,0,far,0
1533,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,905608,h,0,timeout,timeout,0,far,0
1534,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,911186,r,0,run,run,0,far,0
1535,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,912233,b,pause,run,pause,0,far,0
1536,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,913483,w,0,walk,walk,0,far,0
1537,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,916436,h,0,timeout,timeout,0,far,0
1538,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,928640,f,fly,timeout,fly,0,far,0
1539,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,931671,b,pause,timeout,pause,0,far,0
1540,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,932609,f,fly,timeout,fly,0,far,0
1541,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,935234,b,pause,timeout,pause,0,far,0
1542,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,937265,w,0,walk,walk,0,far,0
1543,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,938687,i,turn,walk,turn,0,far,0
1544,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,940453,b,pause,walk,pause,0,far,0
1545,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,941531,3,0,walk,walk,0,close,0
1546,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,942703,i,turn,walk,turn,0,close,0
1547,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,944219,2,0,walk,walk,strike,close,0
1548,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,951298,f,fly,walk,fly,0,close,0
1549,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,960955,2,0,walk,walk,strike,close,0
1550,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,961877,f,fly,walk,fly,0,close,0
1551,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,963659,f,fly,walk,fly,0,close,0
1552,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,964737,i,turn,walk,turn,0,close,0
1553,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,966596,y,ab_lift,walk,ab_lift,0,close,0
1554,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,966971,y,ab_lift,walk,ab_lift,0,close,0
1555,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,971784,e,0,inch,inch,0,close,0
1556,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,973628,3,0,inch,inch,0,close,0
1557,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,975769,f,fly,inch,fly,0,close,0
1558,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,976800,f,fly,inch,fly,0,close,0
1559,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,978050,2,0,inch,inch,strike,close,0
1560,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,980706,z,capture,inch,capture,0,close,0
1561,10_30_12_a2f.csv,female,14,N/A,5,39%,FVW,1103,22,983472,EOF,end_trial,inch,end_trial,0,close,0
1562,10_31_12_a1f.csv,female,15,3,6,31%,FVW,1037,22,4235,g,0,groom,groom,0,0,0
1563,10_31_12_a1f.csv,female,15,3,6,31%,FVW,1037,22,74301,i,turn,groom,turn,0,0,0
1564,10_31_12_a1f.csv,female,15,3,6,31%,FVW,1037,22,308297,e,0,inch,inch,0,0,0
1565,10_31_12_a1f.csv,female,15,3,6,31%,FVW,1037,22,311110,i,turn,inch,turn,0,0,0
1566,10_31_12_a1f.csv,female,15,3,6,31%,FVW,1037,22,370660,g,0,groom,groom,0,0,0
1567,10_31_12_a1f.csv,female,15,3,6,31%,FVW,1037,22,379145,i,turn,groom,turn,0,0,0
1568,10_31_12_a1f.csv,female,15,3,6,31%,FVW,1037,22,382379,e,0,inch,inch,0,0,0
1569,10_31_12_a1f.csv,female,15,3,6,31%,FVW,1037,22,390348,i,turn,inch,turn,0,0,0
1570,10_31_12_a1f.csv,female,15,3,6,31%,FVW,1037,22,396989,g,0,groom,groom,0,0,0
1571,10_31_12_a1f.csv,female,15,3,6,31%,FVW,1037,22,418865,i,turn,groom,turn,0,0,0
1572,10_31_12_a1f.csv,female,15,3,6,31%,FVW,1037,22,422475,e,0,inch,inch,0,0,0
1573,10_31_12_a1f.csv,female,15,3,6,31%,FVW,1037,22,432678,i,turn,inch,turn,0,0,0
1574,10_31_12_a1f.csv,female,15,3,6,31%,FVW,1037,22,439179,g,0,groom,groom,0,0,0
1575,10_31_12_a1f.csv,female,15,3,6,31%,FVW,1037,22,461211,i,turn,groom,turn,0,0,0
1576,10_31_12_a1f.csv,female,15,3,6,31%,FVW,1037,22,465149,e,0,inch,inch,0,0,0
1577,10_31_12_a1f.csv,female,15,3,6,31%,FVW,1037,22,485197,g,0,groom,groom,0,0,0
1578,10_31_12_a1f.csv,female,15,3,6,31%,FVW,1037,22,574264,i,turn,groom,turn,0,0,0
1579,10_31_12_a1f.csv,female,15,3,6,31%,FVW,1037,22,580373,e,0,inch,inch,0,0,0
1580,10_31_12_a1f.csv,female,15,3,6,31%,FVW,1037,22,586249,g,0,groom,groom,0,0,0
1581,10_31_12_a1f.csv,female,15,3,6,31%,FVW,1037,22,605437,1,0,groom,groom,0,far,0
1582,10_31_12_a1f.csv,female,15,3,6,31%,FVW,1037,22,620453,e,0,inch,inch,0,far,0
1583,10_31_12_a1f.csv,female,15,3,6,31%,FVW,1037,22,624516,d,wing_disp,inch,wing_disp,0,far,0
1584,10_31_12_a1f.csv,female,15,3,6,31%,FVW,1037,22,628704,d,wing_disp,inch,wing_disp,0,far,0
1585,10_31_12_a1f.csv,female,15,3,6,31%,FVW,1037,22,665472,g,0,groom,groom,0,far,0
1586,10_31_12_a1f.csv,female,15,3,6,31%,FVW,1037,22,679395,e,0,inch,inch,0,far,0
1587,10_31_12_a1f.csv,female,15,3,6,31%,FVW,1037,22,682473,h,0,timeout,timeout,0,far,0
1588,10_31_12_a1f.csv,female,15,3,6,31%,FVW,1037,22,698020,w,0,walk,walk,0,far,0
1589,10_31_12_a1f.csv,female,15,3,6,31%,FVW,1037,22,698833,3,0,walk,walk,0,close,0
1590,10_31_12_a1f.csv,female,15,3,6,31%,FVW,1037,22,702146,y,ab_lift,walk,ab_lift,0,close,0
1591,10_31_12_a1f.csv,female,15,3,6,31%,FVW,1037,22,702333,y,ab_lift,walk,ab_lift,0,close,0
1592,10_31_12_a1f.csv,female,15,3,6,31%,FVW,1037,22,710209,g,0,groom,groom,0,close,0
1593,10_31_12_a1f.csv,female,15,3,6,31%,FVW,1037,22,712427,y,ab_lift,groom,ab_lift,0,close,0
1594,10_31_12_a1f.csv,female,15,3,6,31%,FVW,1037,22,712615,y,ab_lift,groom,ab_lift,0,close,0
1595,10_31_12_a1f.csv,female,15,3,6,31%,FVW,1037,22,713490,b,pause,groom,pause,0,close,0
1596,10_31_12_a1f.csv,female,15,3,6,31%,FVW,1037,22,714349,j,jump,groom,jump,0,close,0
1597,10_31_12_a1f.csv,female,15,3,6,31%,FVW,1037,22,716256,4,0,groom,groom,0,far,0
1598,10_31_12_a1f.csv,female,15,3,6,31%,FVW,1037,22,719271,e,0,inch,inch,0,far,0
1599,10_31_12_a1f.csv,female,15,3,6,31%,FVW,1037,22,724084,i,turn,inch,turn,0,far,0
1600,10_31_12_a1f.csv,female,15,3,6,31%,FVW,1037,22,732350,g,0,groom,groom,0,far,0
1601,10_31_12_a1f.csv,female,15,3,6,31%,FVW,1037,22,746226,i,turn,groom,turn,0,far,0
1602,10_31_12_a1f.csv,female,15,3,6,31%,FVW,1037,22,754461,e,0,inch,inch,0,far,0
1603,10_31_12_a1f.csv,female,15,3,6,31%,FVW,1037,22,761367,w,0,walk,walk,0,far,0
1604,10_31_12_a1f.csv,female,15,3,6,31%,FVW,1037,22,772821,g,0,groom,groom,0,far,0
1605,10_31_12_a1f.csv,female,15,3,6,31%,FVW,1037,22,776899,w,0,walk,walk,0,far,0
1606,10_31_12_a1f.csv,female,15,3,6,31%,FVW,1037,22,819058,i,turn,walk,turn,0,far,0
1607,10_31_12_a1f.csv,female,15,3,6,31%,FVW,1037,22,828714,g,0,groom,groom,0,far,0
1608,10_31_12_a1f.csv,female,15,3,6,31%,FVW,1037,22,856075,w,0,walk,walk,0,far,0
1609,10_31_12_a1f.csv,female,15,3,6,31%,FVW,1037,22,880200,g,0,groom,groom,0,far,0
1610,10_31_12_a1f.csv,female,15,3,6,31%,FVW,1037,22,905186,3,0,groom,groom,0,close,0
1611,10_31_12_a1f.csv,female,15,3,6,31%,FVW,1037,22,909014,i,turn,groom,turn,0,close,0
1612,10_31_12_a1f.csv,female,15,3,6,31%,FVW,1037,22,910858,w,0,walk,walk,0,close,0
1613,10_31_12_a1f.csv,female,15,3,6,31%,FVW,1037,22,915702,4,0,walk,walk,0,far,0
1614,10_31_12_a1f.csv,female,15,3,6,31%,FVW,1037,22,930906,e,0,inch,inch,0,far,0
1615,10_31_12_a1f.csv,female,15,3,6,31%,FVW,1037,22,936172,i,turn,inch,turn,0,far,0
1616,10_31_12_a1f.csv,female,15,3,6,31%,FVW,1037,22,946829,3,0,inch,inch,0,close,0
1617,10_31_12_a1f.csv,female,15,3,6,31%,FVW,1037,22,955392,g,0,groom,groom,0,close,0
1618,10_31_12_a1f.csv,female,15,3,6,31%,FVW,1037,22,960782,4,0,groom,groom,0,far,0
1619,10_31_12_a1f.csv,female,15,3,6,31%,FVW,1037,22,972345,e,0,inch,inch,0,far,0
