file.num,behav,new.dur,pred.state,sex,age,pop,temp,humidity,date,predator
2,walk,525.6475,far,female,5,FVW,22,N/A,10_2_12_a1f.csv,spider
2,ab_lift,536.062,far,female,5,FVW,22,N/A,10_2_12_a1f.csv,spider
2,walk,537.062,far,female,5,FVW,22,N/A,10_2_12_a1f.csv,spider
2,ab_lift,538.1635,far,female,5,FVW,22,N/A,10_2_12_a1f.csv,spider
2,walk,539.1635,far,female,5,FVW,22,N/A,10_2_12_a1f.csv,spider
2,turn,541.0385,far,female,5,FVW,22,N/A,10_2_12_a1f.csv,spider
2,walk,542.0385,far,female,5,FVW,22,N/A,10_2_12_a1f.csv,spider
2,ab_lift,543.8825,far,female,5,FVW,22,N/A,10_2_12_a1f.csv,spider
2,ab_lift,544.5075,far,female,5,FVW,22,N/A,10_2_12_a1f.csv,spider
2,ab_lift,545.3045,far,female,5,FVW,22,N/A,10_2_12_a1f.csv,spider
2,walk,546.3045,far,female,5,FVW,22,N/A,10_2_12_a1f.csv,spider
2,walk,551.1875,close,female,5,FVW,22,N/A,10_2_12_a1f.csv,spider
2,ab_lift,551.719,close,female,5,FVW,22,N/A,10_2_12_a1f.csv,spider
2,walk,552.719,close,female,5,FVW,22,N/A,10_2_12_a1f.csv,spider
2,jump,554.149,close,female,5,FVW,22,N/A,10_2_12_a1f.csv,spider
2,walk,554.735,far,female,5,FVW,22,N/A,10_2_12_a1f.csv,spider
2,stop,558.9695,far,female,5,FVW,22,N/A,10_2_12_a1f.csv,spider
2,ab_lift,562.243,far,female,5,FVW,22,N/A,10_2_12_a1f.csv,spider
2,ab_lift,562.6805,far,female,5,FVW,22,N/A,10_2_12_a1f.csv,spider
2,run,563.3995,far,female,5,FVW,22,N/A,10_2_12_a1f.csv,spider
2,jump,564.04,far,female,5,FVW,22,N/A,10_2_12_a1f.csv,spider
2,walk,565.048,far,female,5,FVW,22,N/A,10_2_12_a1f.csv,spider
2,run,565.993,far,female,5,FVW,22,N/A,10_2_12_a1f.csv,spider
2,turn,568.876,far,female,5,FVW,22,N/A,10_2_12_a1f.csv,spider
2,walk,570.47,far,female,5,FVW,22,N/A,10_2_12_a1f.csv,spider
2,ab_lift,570.6965,far,female,5,FVW,22,N/A,10_2_12_a1f.csv,spider
2,ab_lift,571.439,far,female,5,FVW,22,N/A,10_2_12_a1f.csv,spider
2,ab_lift,572.1575,far,female,5,FVW,22,N/A,10_2_12_a1f.csv,spider
2,ab_lift,572.595,far,female,5,FVW,22,N/A,10_2_12_a1f.csv,spider
2,walk,573.0405,close,female,5,FVW,22,N/A,10_2_12_a1f.csv,spider
2,run,575.775,close,female,5,FVW,22,N/A,10_2_12_a1f.csv,spider
2,capture,576.2125,close,female,5,FVW,22,N/A,10_2_12_a1f.csv,spider
3,groom,1.8595,0,female,5,FVW,22,N/A,10_2_12_b1f.csv,spider
3,walk,125.6105,0,female,5,FVW,22,N/A,10_2_12_b1f.csv,spider
3,groom,127.095,0,female,5,FVW,22,N/A,10_2_12_b1f.csv,spider
