file.num,file,sex,age,pop,humidity,rec.time,temp,time.stamp,code,event,state,strike,pred.state,chasing,state.event,predator,date
2,1_4_14a5F_s.csv,Female,4,FVW,35,1118,21,638545,f,fly,walk,0,close,chase,fly,spider,1_4_14
2,1_4_14a5F_s.csv,Female,4,FVW,35,1118,21,639374,4,0,walk,0,far,chase,walk,spider,1_4_14
2,1_4_14a5F_s.csv,Female,4,FVW,35,1118,21,640206,f,fly,walk,0,far,chase,fly,spider,1_4_14
2,1_4_14a5F_s.csv,Female,4,FVW,35,1118,21,641406,i,turn,walk,0,far,chase,turn,spider,1_4_14
2,1_4_14a5F_s.csv,Female,4,FVW,35,1118,21,643223,d,wingdisp,walk,0,far,chase,wingdisp,spider,1_4_14
2,1_4_14a5F_s.csv,Female,4,FVW,35,1118,21,646582,3,0,walk,0,close,chase,walk,spider,1_4_14
2,1_4_14a5F_s.csv,Female,4,FVW,35,1118,21,647094,f,fly,walk,0,close,chase,fly,spider,1_4_14
2,1_4_14a5F_s.csv,Female,4,FVW,35,1118,21,650408,b,pause,walk,0,close,chase,pause,spider,1_4_14
2,1_4_14a5F_s.csv,Female,4,FVW,35,1118,21,651111,f,fly,walk,0,close,chase,fly,spider,1_4_14
2,1_4_14a5F_s.csv,Female,4,FVW,35,1118,21,651630,f,fly,walk,0,close,chase,fly,spider,1_4_14
2,1_4_14a5F_s.csv,Female,4,FVW,35,1118,21,653366,f,fly,walk,0,close,chase,fly,spider,1_4_14
2,1_4_14a5F_s.csv,Female,4,FVW,35,1118,21,655349,4,0,walk,0,far,chase,walk,spider,1_4_14
2,1_4_14a5F_s.csv,Female,4,FVW,35,1118,21,659669,i,turn,walk,0,far,chase,turn,spider,1_4_14
2,1_4_14a5F_s.csv,Female,4,FVW,35,1118,21,665781,s,0,stop,0,far,chase,stop,spider,1_4_14
2,1_4_14a5F_s.csv,Female,4,FVW,35,1118,21,669910,w,0,walk,0,far,chase,walk,spider,1_4_14
2,1_4_14a5F_s.csv,Female,4,FVW,35,1118,21,672574,r,0,run,0,far,chase,run,spider,1_4_14
2,1_4_14a5F_s.csv,Female,4,FVW,35,1118,21,673798,3,0,run,0,close,chase,run,spider,1_4_14
2,1_4_14a5F_s.csv,Female,4,FVW,35,1118,21,676198,4,0,run,0,far,chase,run,spider,1_4_14
2,1_4_14a5F_s.csv,Female,4,FVW,35,1118,21,680149,w,0,walk,0,far,chase,walk,spider,1_4_14
2,1_4_14a5F_s.csv,Female,4,FVW,35,1118,21,694164,s,0,stop,0,far,chase,stop,spider,1_4_14
2,1_4_14a5F_s.csv,Female,4,FVW,35,1118,21,697558,w,0,walk,0,far,chase,walk,spider,1_4_14
2,1_4_14a5F_s.csv,Female,4,FVW,35,1118,21,698608,f,fly,walk,0,far,chase,fly,spider,1_4_14
2,1_4_14a5F_s.csv,Female,4,FVW,35,1118,21,699436,3,0,walk,0,close,chase,walk,spider,1_4_14
2,1_4_14a5F_s.csv,Female,4,FVW,35,1118,21,700325,f,fly,walk,0,close,chase,fly,spider,1_4_14
2,1_4_14a5F_s.csv,Female,4,FVW,35,1118,21,701717,4,0,walk,0,far,chase,walk,spider,1_4_14
2,1_4_14a5F_s.csv,Female,4,FVW,35,1118,21,705684,s,0,stop,0,far,chase,stop,spider,1_4_14
2,1_4_14a5F_s.csv,Female,4,FVW,35,1118,21,709972,r,0,run,0,far,chase,run,spider,1_4_14
2,1_4_14a5F_s.csv,Female,4,FVW,35,1118,21,712316,f,fly,run,0,far,chase,fly,spider,1_4_14
2,1_4_14a5F_s.csv,Female,4,FVW,35,1118,21,715987,3,0,run,0,close,chase,run,spider,1_4_14
2,1_4_14a5F_s.csv,Female,4,FVW,35,1118,21,719860,z,capture,run,0,close,chase,capture,spider,1_4_14
2,1_4_14a5F_s.csv,Female,4,FVW,35,1118,21,721566,EOF,end_trial,run,0,close,chase,end_trial,spider,1_4_14
3,1_7_14,Male,7,FVW,30,1108,20,4574,r,0,run,0,0,0,run,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,9263,b,pause,run,0,0,0,pause,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,10501,f,fly,run,0,0,0,fly,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,11215,w,0,walk,0,0,0,walk,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,19250,g,0,groom,0,0,0,groom,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,42866,w,0,walk,0,0,0,walk,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,62462,g,0,groom,0,0,0,groom,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,67646,f,fly,groom,0,0,0,fly,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,73493,f,fly,groom,0,0,0,fly,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,74485,b,pause,groom,0,0,0,pause,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,75757,w,0,walk,0,0,0,walk,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,80453,y,ablift,walk,0,0,0,ablift,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,103684,y,ablift,walk,0,0,0,ablift,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,104172,y,ablift,walk,0,0,0,ablift,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,107556,y,ablift,walk,0,0,0,ablift,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,118411,g,0,groom,0,0,0,groom,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,151007,w,0,walk,0,0,0,walk,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,153455,g,0,groom,0,0,0,groom,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,275995,w,0,walk,0,0,0,walk,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,292123,g,0,groom,0,0,0,groom,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,306139,f,fly,groom,0,0,0,fly,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,308426,h,0,timeout,0,0,0,timeout,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,310858,w,0,walk,0,0,0,walk,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,315418,g,0,groom,0,0,0,groom,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,396709,j,jump,groom,0,0,0,jump,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,406044,b,pause,groom,0,0,0,pause,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,555032,w,0,walk,0,0,0,walk,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,564215,h,0,timeout,0,0,0,timeout,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,573600,w,0,walk,0,0,0,walk,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,574457,y,ablift,walk,0,0,0,ablift,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,576304,y,ablift,walk,0,0,0,ablift,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,592151,y,ablift,walk,0,0,0,ablift,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,592607,y,ablift,walk,0,0,0,ablift,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,593096,y,ablift,walk,0,0,0,ablift,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,594720,q,0,rev_walk,0,0,0,rev_walk,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,596480,i,turn,rev_walk,0,0,0,turn,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,597952,w,0,walk,0,0,0,walk,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,628094,b,pause,walk,0,0,0,pause,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,640702,g,0,groom,0,0,0,groom,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,645726,w,0,walk,0,0,0,walk,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,647966,g,0,groom,0,0,0,groom,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,671070,f,fly,groom,0,0,0,fly,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,673589,b,pause,groom,0,0,0,pause,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,674552,f,fly,groom,0,0,0,fly,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,675966,w,0,walk,0,0,0,walk,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,685667,1,0,walk,0,far,0,walk,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,688604,w,0,walk,0,far,0,walk,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,689386,3,0,walk,0,close,0,walk,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,695474,6,0,walk,0,close,chase,walk,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,703361,f,fly,walk,0,close,chase,fly,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,705113,4,0,walk,0,far,chase,walk,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,708201,7,0,walk,0,far,chase,walk,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,719049,y,ablift,walk,0,far,0,ablift,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,745090,f,fly,walk,0,far,0,fly,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,749681,d,wingdisp,walk,0,far,0,wingdisp,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,763592,y,ablift,walk,0,far,0,ablift,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,764337,y,ablift,walk,0,far,0,ablift,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,765345,i,turn,walk,0,far,0,turn,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,766897,i,turn,walk,0,far,0,turn,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,770625,y,ablift,walk,0,far,0,ablift,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,774144,r,0,run,0,far,0,run,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,782064,b,pause,run,0,far,0,pause,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,783402,i,turn,run,0,far,0,turn,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,784625,w,0,walk,0,far,0,walk,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,785857,y,ablift,walk,0,far,0,ablift,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,789568,y,ablift,walk,0,far,0,ablift,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,828311,y,ablift,walk,0,far,0,ablift,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,829247,3,0,walk,0,close,0,walk,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,832191,y,ablift,walk,0,close,0,ablift,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,834886,s,0,stop,0,close,0,stop,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,837046,y,ablift,stop,0,close,0,ablift,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,841031,f,fly,stop,0,close,0,fly,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,842063,4,0,stop,0,far,0,stop,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,845127,f,fly,stop,0,far,0,fly,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,846846,w,0,walk,0,far,0,walk,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,852966,r,0,run,0,far,0,run,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,861334,w,0,walk,0,far,0,walk,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,872309,h,0,timeout,0,far,0,timeout,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,884949,w,0,walk,0,far,0,walk,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,885918,r,0,run,0,far,0,run,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,891997,g,0,groom,0,far,0,groom,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,899309,f,fly,groom,0,far,0,fly,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,901569,b,pause,groom,0,far,0,pause,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,904298,w,0,walk,0,far,0,walk,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,905270,f,fly,walk,0,far,0,fly,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,908731,y,ablift,walk,0,far,0,ablift,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,915155,y,ablift,walk,0,far,0,ablift,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,915572,y,ablift,walk,0,far,0,ablift,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,924611,y,ablift,walk,0,far,0,ablift,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,926035,i,turn,walk,0,far,0,turn,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,928019,y,ablift,walk,0,far,0,ablift,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,929043,y,ablift,walk,0,far,0,ablift,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,936075,b,pause,walk,0,far,0,pause,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,936946,y,ablift,walk,0,far,0,ablift,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,937323,y,ablift,walk,0,far,0,ablift,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,938378,f,fly,walk,0,far,0,fly,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,940379,r,0,run,0,far,0,run,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,944042,i,turn,run,0,far,0,turn,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,944955,w,0,walk,0,far,0,walk,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,946186,i,turn,walk,0,far,0,turn,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,947059,r,0,run,0,far,0,run,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,948736,f,fly,run,0,far,0,fly,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,956759,w,0,walk,0,far,0,walk,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,960216,y,ablift,walk,0,far,0,ablift,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,960791,y,ablift,walk,0,far,0,ablift,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,965047,y,ablift,walk,0,far,0,ablift,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,965919,y,ablift,walk,0,far,0,ablift,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,967175,h,0,timeout,0,far,0,timeout,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,973149,w,0,walk,0,far,0,walk,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,978903,g,0,groom,0,far,0,groom,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,985270,w,0,walk,0,far,0,walk,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,986375,g,0,groom,0,far,0,groom,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,987590,h,0,timeout,0,far,0,timeout,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,995958,w,0,walk,0,far,0,walk,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,997375,y,ablift,walk,0,far,0,ablift,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1005974,r,0,run,0,far,0,run,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1007102,w,0,walk,0,far,0,walk,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1017749,g,0,groom,0,far,0,groom,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1025525,r,0,run,0,far,0,run,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1028717,y,ablift,run,0,far,0,ablift,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1030565,w,0,walk,0,far,0,walk,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1033741,y,ablift,walk,0,far,0,ablift,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1041877,h,0,timeout,0,far,0,timeout,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1046093,w,0,walk,0,far,0,walk,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1053422,g,0,groom,0,far,0,groom,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1099156,w,0,walk,0,far,0,walk,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1105620,q,0,rev_walk,0,far,0,rev_walk,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1106412,y,ablift,rev_walk,0,far,0,ablift,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1107172,y,ablift,rev_walk,0,far,0,ablift,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1108213,w,0,walk,0,far,0,walk,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1127851,3,0,walk,0,close,0,walk,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1128636,y,ablift,walk,0,close,0,ablift,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1130740,y,ablift,walk,0,close,0,ablift,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1134177,2,0,walk,strike,close,0,walk,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1137176,s,0,stop,0,close,0,stop,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1138252,f,fly,stop,0,close,0,fly,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1138947,4,0,stop,0,far,0,stop,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1146511,g,0,groom,0,far,0,groom,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1216996,3,0,groom,0,close,0,groom,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1217919,f,fly,groom,0,close,0,fly,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1219287,r,0,run,0,close,0,run,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1221151,2,0,run,strike,close,0,run,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1222709,f,fly,run,0,close,0,fly,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1223142,f,fly,run,0,close,0,fly,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1225077,4,0,run,0,far,0,run,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1226886,3,0,run,0,close,0,run,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1230205,w,0,walk,0,close,0,walk,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1232277,6,0,walk,0,close,chase,walk,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1236277,s,0,stop,0,close,chase,stop,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1313148,w,0,walk,0,close,chase,walk,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1313962,2,0,walk,strike,close,chase,walk,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1314750,f,fly,walk,0,close,chase,fly,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1316000,s,0,stop,0,close,chase,stop,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1321767,4,0,stop,0,far,chase,stop,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1323898,3,0,stop,0,close,chase,stop,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1327171,s,0,stop,0,close,chase,stop,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1328450,f,fly,stop,0,close,chase,fly,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1331228,4,0,stop,0,far,chase,stop,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1332347,w,0,walk,0,far,chase,walk,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1333115,f,fly,walk,0,far,chase,fly,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1333611,w,0,walk,0,far,chase,walk,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1334171,y,ablift,walk,0,far,chase,ablift,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1334635,y,ablift,walk,0,far,chase,ablift,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1334955,y,ablift,walk,0,far,chase,ablift,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1335474,f,fly,walk,0,far,chase,fly,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1337074,3,0,walk,0,close,chase,walk,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1337859,2,0,walk,strike,close,chase,walk,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1338691,f,fly,walk,0,close,chase,fly,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1341390,4,0,walk,0,far,chase,walk,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1346209,s,0,stop,0,far,chase,stop,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1346721,f,fly,stop,0,far,chase,fly,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1347347,r,0,run,0,far,chase,run,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1348119,3,0,run,0,close,chase,run,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1349049,f,fly,run,0,close,chase,fly,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1349672,4,0,run,0,far,chase,run,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1350409,f,fly,run,0,far,chase,fly,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1353420,s,0,stop,0,far,chase,stop,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1391867,g,0,groom,0,far,chase,groom,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1465975,w,0,walk,0,far,chase,walk,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1466698,r,0,run,0,far,chase,run,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1471032,6,0,run,0,far,chase,run,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1473277,3,0,run,0,close,chase,run,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1474000,b,pause,run,0,close,chase,pause,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1474513,2,0,run,strike,close,chase,run,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1475878,f,fly,run,0,close,chase,fly,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1478374,w,0,walk,0,close,chase,walk,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1482238,b,pause,walk,0,close,chase,pause,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1483429,f,fly,walk,0,close,chase,fly,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1485046,w,0,walk,0,close,chase,walk,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1487126,y,ablift,walk,0,close,chase,ablift,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1487557,y,ablift,walk,0,close,chase,ablift,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1488598,4,0,walk,0,far,chase,walk,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1496774,y,ablift,walk,0,far,chase,ablift,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1498389,y,ablift,walk,0,far,chase,ablift,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1506519,h,0,timeout,0,far,chase,timeout,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1508728,w,0,walk,0,far,chase,walk,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1510328,y,ablift,walk,0,far,chase,ablift,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1514471,y,ablift,walk,0,far,chase,ablift,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1515025,y,ablift,walk,0,far,chase,ablift,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1518615,y,ablift,walk,0,far,chase,ablift,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1519159,y,ablift,walk,0,far,chase,ablift,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1521833,y,ablift,walk,0,far,chase,ablift,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1538111,s,0,stop,0,far,chase,stop,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1541494,f,fly,stop,0,far,chase,fly,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1546078,3,0,stop,0,close,chase,stop,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1590589,7,0,stop,0,close,chase,stop,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1591773,4,0,stop,0,far,0,stop,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1630972,3,0,stop,0,close,0,stop,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1741688,4,0,stop,0,far,0,stop,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1783961,3,0,stop,0,close,0,stop,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1821782,w,0,walk,0,close,0,walk,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1823991,4,0,walk,0,far,0,walk,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1835253,r,0,run,0,far,0,run,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1844309,w,0,walk,0,far,0,walk,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1851141,g,0,groom,0,far,0,groom,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1857496,i,turn,groom,0,far,0,turn,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1858534,w,0,walk,0,far,0,walk,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1859838,r,0,run,0,far,0,run,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1872470,w,0,walk,0,far,0,walk,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1873334,y,ablift,walk,0,far,0,ablift,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1873927,y,ablift,walk,0,far,0,ablift,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1884422,f,fly,walk,0,far,0,fly,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1889382,b,pause,walk,0,far,0,pause,spider,1_7_14
3,1_7_14,Male,7,FVW,30,1108,20,1890390,f,fly,walk,0,far,0,fly,spider,1_7_14
